inventory_serial,slide_no,state,district,slide_name,location_description,latitude,longitude,material_involved,movement_type,history_raw,reported_history_date,source_pdf_path,source_pdf_page,source_table_label,source_row_text,spatial_linkage_status,matched_village_lgd_code,matched_village_name_en
27817,TN/NIL/58A11/2025/4,Tamil Nadu,Nilgiri,NIL-4,Masinagudi-Ooty Road,11.48583333,76.68605556,Rock,Fall,26 May 2025,2025-05-26,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27817 TN/NIL/58A11/2025/4 Tamil Nadu Nilgiri NIL-4 Masinagudi-Ooty Road 11.48583333 76.68605556 Rock Fall 26 May 2025,EXACT_POLYGON_MATCH,635093,Hullathy
27818,TN/NIL/58A11/2025/5,Tamil Nadu,Nilgiri,NIL-5,"Ithalar, Bembatty",11.33669444,76.64225,Earth,Slide,26 May 2025,2025-05-26,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),"27818 TN/NIL/58A11/2025/5 Tamil Nadu Nilgiri NIL-5 Ithalar, Bembatty 11.33669444 76.64225 Earth Slide 26 May 2025",EXACT_POLYGON_MATCH,635117,Ithalar 1
27819,TN/NIL/58A11/2025/6,Tamil Nadu,Nilgiri,NIL-6,Ithalar hatty,11.34302778,76.63919444,Earth,Slide,30 July 2024,2024-07-30,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27819 TN/NIL/58A11/2025/6 Tamil Nadu Nilgiri NIL-6 Ithalar hatty 11.34302778 76.63919444 Earth Slide 30 July 2024,EXACT_POLYGON_MATCH,635117,Ithalar 1
27820,TN/NIL/58A11/2025/7,Tamil Nadu,Nilgiri,NIL-7,Emerald Sathya Nagar,11.32233333,76.62216667,Earth,Slide,25 May 2025,2025-05-25,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27820 TN/NIL/58A11/2025/7 Tamil Nadu Nilgiri NIL-7 Emerald Sathya Nagar 11.32233333 76.62216667 Earth Slide 25 May 2025,EXACT_POLYGON_MATCH,635117,Ithalar 1
27821,TN/NIL/58A11/2025/8,Tamil Nadu,Nilgiri,NIL-8,Lawrence Avalanche junction Emerald,11.31261111,76.62380556,Earth,Slide,26 May 2025,2025-05-26,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27821 TN/NIL/58A11/2025/8 Tamil Nadu Nilgiri NIL-8 Lawrence Avalanche junction 11.31261111 76.62380556 Earth Slide 26 May 2025 Emerald,EXACT_POLYGON_MATCH,635118,Mulligoor
27822,TN/NIL/58A11/2025/9,Tamil Nadu,Nilgiri,NIL-9,Near Mukkimalai hairpin bend no. 14,11.29147222,76.64566667,Earth,slide,26 May 2025,2025-05-26,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27822 TN/NIL/58A11/2025/9 Tamil Nadu Nilgiri NIL-9 Near Mukkimalai hairpin bend 11.29147222 76.64566667 Earth slide 26 May 2025 no. 14,NO_EXACT_POLYGON_MATCH,,
27823,TN/NIL/58A11/2025/10,Tamil Nadu,Nilgiri,NIL-10,Pannimedu Kundah Palam – 1,11.28111111,76.64833333,soil,Slide,26 May 2025,2025-05-26,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27823 TN/NIL/58A11/2025/10 Tamil Nadu Nilgiri NIL-10 Pannimedu Kundah Palam – 1 11.28111111 76.64833333 soil Slide 26 May 2025,NO_EXACT_POLYGON_MATCH,,
27824,TN/NIL/58A11/2025/11,Tamil Nadu,Nilgiri,NIL-11,Pannimedu Kundah Palam – 2,11.28091667,76.648,Debris,Slide,26 May 2025,2025-05-26,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27824 TN/NIL/58A11/2025/11 Tamil Nadu Nilgiri NIL-11 Pannimedu Kundah Palam – 2 11.28091667 76.648 Debris Slide 26 May 2025,NO_EXACT_POLYGON_MATCH,,
27825,TN/NIL/58A11/2025/12,Tamil Nadu,Nilgiri,NIL-12,Pannimedu Kundah Palam – 3,11.28088889,76.64761111,Debris,Slide,26 May 2025,2025-05-26,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27825 TN/NIL/58A11/2025/12 Tamil Nadu Nilgiri NIL-12 Pannimedu Kundah Palam – 3 11.28088889 76.64761111 Debris Slide 26 May 2025,NO_EXACT_POLYGON_MATCH,,
27826,TN/NIL/58A11/2025/13,Tamil Nadu,Nilgiri,NIL-13,"Pannimedu Colony, Kundah Palam – 4",11.28072222,76.64813889,Soil,Slide,26 May 2025,2025-05-26,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),"27826 TN/NIL/58A11/2025/13 Tamil Nadu Nilgiri NIL-13 Pannimedu Colony, Kundah 11.28072222 76.64813889 Soil Slide 26 May 2025 Palam – 4",NO_EXACT_POLYGON_MATCH,,
27827,TN/NIL/58A11/2025/14,Tamil Nadu,Nilgiri,NIL-14,"Cheranur, Kil Kudah-2, Mariamman temple",11.25669444,76.62744444,Debris,Slide,26 May 2025,2025-05-26,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),"27827 TN/NIL/58A11/2025/14 Tamil Nadu Nilgiri NIL-14 Cheranur, Kil Kudah-2, 11.25669444 76.62744444 Debris Slide 26 May 2025 Mariamman temple",NO_EXACT_POLYGON_MATCH,,
27828,TN/NIL/58A12/2025/15,Tamil Nadu,Nilgiri,NIL-15,"Mel Kundah, Thiashola -Kinnakorai road",11.21705556,76.60447222,Debris,Slide,26 May 2025,2025-05-26,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),"27828 TN/NIL/58A12/2025/15 Tamil Nadu Nilgiri NIL-15 Mel Kundah, Thiashola - 11.21705556 76.60447222 Debris Slide 26 May 2025 Kinnakorai road",EXACT_POLYGON_MATCH,635120,Mel-Kundah
27829,TN/NIL/58A11/2025/16,Tamil Nadu,Nilgiri,NIL-16,Gudalur Ooty road (Naduvattam),11.49063889,76.52758333,Debris,Slide,26 May 2025,2025-05-26,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27829 TN/NIL/58A11/2025/16 Tamil Nadu Nilgiri NIL-16 Gudalur Ooty road 11.49063889 76.52758333 Debris Slide 26 May 2025 (Naduvattam),NO_EXACT_POLYGON_MATCH,,
27830,TN/NIL/58A2/2025/17,Tamil Nadu,Nilgiri,NIL-17,Cholady near cherambadi,11.52344444,76.24775,Earth,Slide,25 May 2025,2025-05-25,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27830 TN/NIL/58A2/2025/17 Tamil Nadu Nilgiri NIL-17 Cholady near cherambadi 11.52344444 76.24775 Earth Slide 25 May 2025,EXACT_POLYGON_MATCH,635083,Cherangode1
27831,TN/NIL/58A2/2025/18,Tamil Nadu,Nilgiri,NIL-18,Cholady near cherambadi,11.52475,76.24763889,Debris,Slide,26 May 2025,2025-05-26,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27831 TN/NIL/58A2/2025/18 Tamil Nadu Nilgiri NIL-18 Cholady near cherambadi 11.52475 76.24763889 Debris Slide 26 May 2025,EXACT_POLYGON_MATCH,635083,Cherangode1
27832,TN/NIL/58A7/2025/19,Tamil Nadu,Nilgiri,NIL-19,O-Valley-2 Sea forth village,11.42786111,76.45422222,Earth,Slide,2017,,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27832 TN/NIL/58A7/2025/19 Tamil Nadu Nilgiri NIL-19 O-Valley-2 Sea forth village 11.42786111 76.45422222 Earth Slide 2017,NO_EXACT_POLYGON_MATCH,,
27833,TN/NIL/58A7/2025/20,Tamil Nadu,Nilgiri,NIL-20,"Seapuram, O’ Valley",11.42336111,76.46347222,Rock,Fall,3 July 2024,2024-07-03,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),"27833 TN/NIL/58A7/2025/20 Tamil Nadu Nilgiri NIL-20 Seapuram, O’ Valley 11.42336111 76.46347222 Rock Fall 3 July 2024",NO_EXACT_POLYGON_MATCH,,
27834,TN/NIL/58A15/2025/1,Tamil Nadu,Nilgiri,ONR-1,Near DSP. Office mount pleasant road,11.3426,76.7901,Debris,Slide,17 October 2025,2025-10-17,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27834 TN/NIL/58A15/2025/1 Tamil Nadu Nilgiri ONR-1 Near DSP. Office mount 11.3426 76.7901 Debris Slide 17 October 2025 pleasant road,NO_EXACT_POLYGON_MATCH,,
27835,TN/NIL/58A15/2025/2,Tamil Nadu,Nilgiri,ONR-2,Near Palavasi petrol bunk,11.3494,76.7872,Debris,Slide,14 October 2025,2025-10-14,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27835 TN/NIL/58A15/2025/2 Tamil Nadu Nilgiri ONR-2 Near Palavasi petrol bunk 11.3494 76.7872 Debris Slide 14 October 2025,NO_EXACT_POLYGON_MATCH,,
27836,TN/NIL/58A15/2025/3,Tamil Nadu,Nilgiri,ONR-3,Coonoor to Ooty road near Coonoor town,11.3494,76.7959,Earth,Slide,19 October 2025,2025-10-19,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27836 TN/NIL/58A15/2025/3 Tamil Nadu Nilgiri ONR-3 Coonoor to Ooty road near 11.3494 76.7959 Earth Slide 19 October 2025 Coonoor town,NO_EXACT_POLYGON_MATCH,,
27837,TN/NIL/58A15/2025/4,Tamil Nadu,Nilgiri,ONR-4,Udhagai to Coonoor road Near Aruvankad,11.3533,76.785,Debris,Slide,21 October 2025,2025-10-21,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27837 TN/NIL/58A15/2025/4 Tamil Nadu Nilgiri ONR-4 Udhagai to Coonoor road Near 11.3533 76.785 Debris Slide 21 October 2025 Aruvankad,NO_EXACT_POLYGON_MATCH,,
27838,TN/NIL/58A15/2025/5,Tamil Nadu,Nilgiri,ONR-5,Coonoor to Udhagai road head and crown and slide at body and toe of the slide,11.359,76.7817,Rock and Debris,Fall near the,22 October 2025,2025-10-22,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27838 TN/NIL/58A15/2025/5 Tamil Nadu Nilgiri ONR-5 Coonoor to Udhagai road 11.359 76.7817 Rock and Debris Fall near the 22 October 2025 head and crown and slide at body and toe of the slide,NO_EXACT_POLYGON_MATCH,,
27839,TN/NIL/58A15/2025/6,Tamil Nadu,Nilgiri,ONR-6,TTK Road,11.3445,76.7924,Debris,Slide,17 October 2025,2025-10-17,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27839 TN/NIL/58A15/2025/6 Tamil Nadu Nilgiri ONR-6 TTK Road 11.3445 76.7924 Debris Slide 17 October 2025,NO_EXACT_POLYGON_MATCH,,
27840,TN/NIL/58A15/2025/7,Tamil Nadu,Nilgiri,ONR-7,Coonoor - Vennar pet Rd.,11.3509,76.7929,Debris,Slide,20 October 2025,2025-10-20,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27840 TN/NIL/58A15/2025/7 Tamil Nadu Nilgiri ONR-7 Coonoor - Vennar pet Rd. 11.3509 76.7929 Debris Slide 20 October 2025,NO_EXACT_POLYGON_MATCH,,
27841,TN/NIL/58A15/2025/8,Tamil Nadu,Nilgiri,ONR-8,Mel Vannarapettai Near Sarasini front house,11.3551,76.7902,NA,-,NA,,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27841 TN/NIL/58A15/2025/8 Tamil Nadu Nilgiri ONR-8 Mel Vannarapettai Near 11.3551 76.7902 NA - NA Sarasini front house,NO_EXACT_POLYGON_MATCH,,
27842,TN/NIL/58A15/2025/9,Tamil Nadu,Nilgiri,ONR-9,Attadi road,11.3571,76.8083,Earth,Slide,19 October 2025,2025-10-19,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27842 TN/NIL/58A15/2025/9 Tamil Nadu Nilgiri ONR-9 Attadi road 11.3571 76.8083 Earth Slide 19 October 2025,NO_EXACT_POLYGON_MATCH,,
27843,TN/NIL/58A15/2025/10,Tamil Nadu,Nilgiri,ONR-10,Coonoor to Kattabettu road near Bandishola,11.3665,76.8167,Debris,Slide,18 October 2025,2025-10-18,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27843 TN/NIL/58A15/2025/10 Tamil Nadu Nilgiri ONR-10 Coonoor to Kattabettu road 11.3665 76.8167 Debris Slide 18 October 2025 near Bandishola,NO_EXACT_POLYGON_MATCH,,
27844,TN/NIL/58A15/2025/11,Tamil Nadu,Nilgiri,ONR-11,Coonoor to Kattabettu Road,11.3752,76.8165,Loose debris,Slide,17 October 2025,2025-10-17,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),27844 TN/NIL/58A15/2025/11 Tamil Nadu Nilgiri ONR-11 Coonoor to Kattabettu Road 11.3752 76.8165 Loose debris Slide 17 October 2025,EXACT_POLYGON_MATCH,635111,Yedapally
27845,TN/NIL/58A15/2025/12,Tamil Nadu,Nilgiri,ONR-12,"In backside of Tmt. Jayabhatathi house, Forestdale",11.3669,76.7992,Earth,Slide,22 October 2025,2025-10-22,data/raw/events/landslide_report.pdf,704,LANDSLIDE INVENTORY (Field vaidated),"27845 TN/NIL/58A15/2025/12 Tamil Nadu Nilgiri ONR-12 In backside of Tmt. Jayabhatathi 11.3669 76.7992 Earth Slide 22 October 2025 house, Forestdale",NO_EXACT_POLYGON_MATCH,,
27846,TN/NIL/58A15/2025/13,Tamil Nadu,Nilgiri,ONR-13,Near Gandipuram Railway track,11.3339,76.7981,Loose debris,Slide,18 October 2025,2025-10-18,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27846 TN/NIL/58A15/2025/13 Tamil Nadu Nilgiri ONR-13 Near Gandipuram Railway track 11.3339 76.7981 Loose debris Slide 18 October 2025,NO_EXACT_POLYGON_MATCH,,
27847,TN/NIL/58A15/2025/14,Tamil Nadu,Nilgiri,ONR-14,Gandhipuram - Indra Nagar,11.337,76.7982,Earth,Slide,21 October 2025,2025-10-21,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27847 TN/NIL/58A15/2025/14 Tamil Nadu Nilgiri ONR-14 Gandhipuram - Indra Nagar 11.337 76.7982 Earth Slide 21 October 2025,NO_EXACT_POLYGON_MATCH,,
27848,TN/NIL/58A15/2025/15,Tamil Nadu,Nilgiri,ONR-15,Coonoor to Mettupalayam road,11.3307,76.808,Debris,Slide,19 October 2025,2025-10-19,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27848 TN/NIL/58A15/2025/15 Tamil Nadu Nilgiri ONR-15 Coonoor to Mettupalayam road 11.3307 76.808 Debris Slide 19 October 2025,NO_EXACT_POLYGON_MATCH,,
27849,TN/NIL/58A15/2025/16,Tamil Nadu,Nilgiri,ONR-16,Coonoor to Mettupalayam road,11.3381,76.8278,Rock,Slide,2024,,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27849 TN/NIL/58A15/2025/16 Tamil Nadu Nilgiri ONR-16 Coonoor to Mettupalayam road 11.3381 76.8278 Rock Slide 2024,EXACT_POLYGON_MATCH,635113,Coonoor Rural
27850,TN/NIL/58A15/2025/17,Tamil Nadu,Nilgiri,KOT-1,In front of Palanimalai house at Kattabettu Bharathinagar,11.4139,76.8139,Earth,Slide,19 October 2025,2025-10-19,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27850 TN/NIL/58A15/2025/17 Tamil Nadu Nilgiri KOT-1 In front of Palanimalai house at 11.4139 76.8139 Earth Slide 19 October 2025 Kattabettu Bharathinagar,EXACT_POLYGON_MATCH,635108,Naduhatty-1
27851,TN/NIL/58A15/2025/18,Tamil Nadu,Nilgiri,KOT-2,"In front of Velusamy house, Bharthi Nagar",11.4146,76.8133,Earth,Slide,18 October 2025,2025-10-18,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),"27851 TN/NIL/58A15/2025/18 Tamil Nadu Nilgiri KOT-2 In front of Velusamy house, 11.4146 76.8133 Earth Slide 18 October 2025 Bharthi Nagar",EXACT_POLYGON_MATCH,635108,Naduhatty-1
27852,TN/NIL/58A15/2025/19,Tamil Nadu,Nilgiri,KOT-3,Coonoor to Kattabettu road,11.4159,76.8172,Debris,Slide,19 October 2025,2025-10-19,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27852 TN/NIL/58A15/2025/19 Tamil Nadu Nilgiri KOT-3 Coonoor to Kattabettu road 11.4159 76.8172 Debris Slide 19 October 2025,EXACT_POLYGON_MATCH,635108,Naduhatty-1
27853,TN/NIL/58A15/2025/20,Tamil Nadu,Nilgiri,KOT-4,Kokkalthorai road near kaikatty,11.4588,76.8427,Earth,Slide,16 October 2025,2025-10-16,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27853 TN/NIL/58A15/2025/20 Tamil Nadu Nilgiri KOT-4 Kokkalthorai road near kaikatty 11.4588 76.8427 Earth Slide 16 October 2025,EXACT_POLYGON_MATCH,635100,Nedugula-I
27854,TN/NIL/58A15/2025/21,Tamil Nadu,Nilgiri,KOT-5,Keradamattam to Sundatty road,11.4939,76.8939,Debris,Slide,19 October 2025,2025-10-19,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27854 TN/NIL/58A15/2025/21 Tamil Nadu Nilgiri KOT-5 Keradamattam to Sundatty 11.4939 76.8939 Debris Slide 19 October 2025 road,EXACT_POLYGON_MATCH,635099,Kodanad
27855,TN/NIL/58A15/2025/22,Tamil Nadu,Nilgiri,KOT-6,"Sivakumar,S/o.Kuttan Rajnagar, backside of the house",11.4508,76.89,Earth,Fall,16 October 2025,2025-10-16,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),"27855 TN/NIL/58A15/2025/22 Tamil Nadu Nilgiri KOT-6 Sivakumar,S/o.Kuttan Rajnagar, 11.4508 76.89 Earth Fall 16 October 2025 backside of the house",EXACT_POLYGON_MATCH,635100,Nedugula-I
27856,TN/NIL/58A15/2025/23,Tamil Nadu,Nilgiri,KOT-7,Club road lion house area,11.4317,76.8667,Earth,Slide,18 October 2025,2025-10-18,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27856 TN/NIL/58A15/2025/23 Tamil Nadu Nilgiri KOT-7 Club road lion house area 11.4317 76.8667 Earth Slide 18 October 2025,NO_EXACT_POLYGON_MATCH,,
27857,TN/NIL/58A15/2025/24,Tamil Nadu,Nilgiri,KOT-8,Kotagiri to Konavakkarai road,11.4174,76.8781,Debris,Slide,22 October 2025,2025-10-22,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27857 TN/NIL/58A15/2025/24 Tamil Nadu Nilgiri KOT-8 Kotagiri to Konavakkarai road 11.4174 76.8781 Debris Slide 22 October 2025,EXACT_POLYGON_MATCH,635107,Konavakorai-I
27858,TN/NIL/58A11/2025/25,Tamil Nadu,Nilgiri,ONR-17,Near Needle factory,11.3785,76.7444,Earth,Slide,19 October 2025,2025-10-19,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27858 TN/NIL/58A11/2025/25 Tamil Nadu Nilgiri ONR-17 Near Needle factory 11.3785 76.7444 Earth Slide 19 October 2025,NO_EXACT_POLYGON_MATCH,,
27859,TN/NIL/58A11/2025/26,Tamil Nadu,Nilgiri,ONR-18,Kenthala to Ketti palada road,11.3359,76.7345,Debris,Slide,22 October 2025,2025-10-22,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27859 TN/NIL/58A11/2025/26 Tamil Nadu Nilgiri ONR-18 Kenthala to Ketti palada road 11.3359 76.7345 Debris Slide 22 October 2025,NO_EXACT_POLYGON_MATCH,,
27860,TN/NIL/58A11/2025/27,Tamil Nadu,Nilgiri,ONR-19,Maniyapuram Temple area,11.3157,76.7068,Earth,Slide,18 October 2025,2025-10-18,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27860 TN/NIL/58A11/2025/27 Tamil Nadu Nilgiri ONR-19 Maniyapuram Temple area 11.3157 76.7068 Earth Slide 18 October 2025,NO_EXACT_POLYGON_MATCH,,
27861,TN/NIL/58A15/2025/28,Tamil Nadu,Nilgiri,ONR-20,"In backside of Tmt.Gomathi house, Palaya Aravankadu",11.3696,76.7517,Earth,Slide,22 October 2025,2025-10-22,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),"27861 TN/NIL/58A15/2025/28 Tamil Nadu Nilgiri ONR-20 In backside of Tmt.Gomathi 11.3696 76.7517 Earth Slide 22 October 2025 house, Palaya Aravankadu",NO_EXACT_POLYGON_MATCH,,
27862,TN/NIL/58A15/2025/29,Tamil Nadu,Nilgiri,ONR-21,"In backside of Tmt.Saroja Sandha house, Chinna Bikkatty",11.3718,76.7561,Earth,Slide,22 October 2025,2025-10-22,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),"27862 TN/NIL/58A15/2025/29 Tamil Nadu Nilgiri ONR-21 In backside of Tmt.Saroja 11.3718 76.7561 Earth Slide 22 October 2025 Sandha house, Chinna Bikkatty",NO_EXACT_POLYGON_MATCH,,
27863,TN/NIL/58A15/2025/30,Tamil Nadu,Nilgiri,ONR-23,"Tmt.Mumtaj, W/o.Anwer Ambikapuram house backside",11.3556,76.771,Debris,Slide,16 October 2025,2025-10-16,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),"27863 TN/NIL/58A15/2025/30 Tamil Nadu Nilgiri ONR-23 Tmt.Mumtaj, W/o.Anwer 11.3556 76.771 Debris Slide 16 October 2025 Ambikapuram house backside",NO_EXACT_POLYGON_MATCH,,
27864,TN/NIL/58A15/2025/31,Tamil Nadu,Nilgiri,ONR-24,Periyar Nagar,11.3375,76.7769,Debris,Slide,22 October 2025,2025-10-22,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27864 TN/NIL/58A15/2025/31 Tamil Nadu Nilgiri ONR-24 Periyar Nagar 11.3375 76.7769 Debris Slide 22 October 2025,NO_EXACT_POLYGON_MATCH,,
27865,TN/NIL/58A15/2025/32,Tamil Nadu,Nilgiri,ONR-25,"Nearby Deepa's house, Karancy",11.3608,76.834,Debris,Slide,16 October 2025,2025-10-16,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),"27865 TN/NIL/58A15/2025/32 Tamil Nadu Nilgiri ONR-25 Nearby Deepa's house, Karancy 11.3608 76.834 Debris Slide 16 October 2025",EXACT_POLYGON_MATCH,635111,Yedapally
27866,TN/NIL/58A15/2025/33,Tamil Nadu,Nilgiri,KOT-10,S.N.Nagar to Semmanarai Rd.,11.3935,76.9317,Debris,Slide,20 October 2025,2025-10-20,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27866 TN/NIL/58A15/2025/33 Tamil Nadu Nilgiri KOT-10 S.N.Nagar to Semmanarai Rd. 11.3935 76.9317 Debris Slide 20 October 2025,EXACT_POLYGON_MATCH,635107,Konavakorai-I
27867,TN/NIL/58A15/2025/34,Tamil Nadu,Nilgiri,ONR-26,Near Nansach,11.3203,76.7985,Debris,Slide,16 October 2025,2025-10-16,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27867 TN/NIL/58A15/2025/34 Tamil Nadu Nilgiri ONR-26 Near Nansach 11.3203 76.7985 Debris Slide 16 October 2025,EXACT_POLYGON_MATCH,635113,Coonoor Rural
27868,TN/NIL/58A11/2025/35,Tamil Nadu,Nilgiri,ONR-27,Palaniyappa Estate road,11.2653,76.7448,Earth,Slide,16 October 2025,2025-10-16,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27868 TN/NIL/58A11/2025/35 Tamil Nadu Nilgiri ONR-27 Palaniyappa Estate road 11.2653 76.7448 Earth Slide 16 October 2025,EXACT_POLYGON_MATCH,635114,Melur 1
27869,TN/NIL/58A11/2025/36,Tamil Nadu,Nilgiri,ONR-28,Dickland lease,11.2774,76.6898,Debris,Slide,22 October 2025,2025-10-22,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27869 TN/NIL/58A11/2025/36 Tamil Nadu Nilgiri ONR-28 Dickland lease 11.2774 76.6898 Debris Slide 22 October 2025,EXACT_POLYGON_MATCH,635119,Balacola-1
27870,TN/NIL/58A11/2025/37,Tamil Nadu,Nilgiri,KUN-1,Ketchikatti to Mullimalai road,11.2617,76.6327,Earth,Slide,18 October 2025,2025-10-18,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27870 TN/NIL/58A11/2025/37 Tamil Nadu Nilgiri KUN-1 Ketchikatti to Mullimalai road 11.2617 76.6327 Earth Slide 18 October 2025,NO_EXACT_POLYGON_MATCH,,
27871,TN/NIL/58A15/2025/38,Tamil Nadu,Nilgiri,KUN-2,Onikandi to Coimbatore road,11.2659,76.6572,Earth,Slide,18 October 2025,2025-10-18,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),27871 TN/NIL/58A15/2025/38 Tamil Nadu Nilgiri KUN-2 Onikandi to Coimbatore road 11.2659 76.6572 Earth Slide 18 October 2025,NO_EXACT_POLYGON_MATCH,,
27872,TN/NIL/58A11/2025/39,Tamil Nadu,Nilgiri,KUN-3,"Manjoor to Greddai road, near Onikandi",11.2643,76.6583,Earth,Slide,19 October 2025,2025-10-19,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),"27872 TN/NIL/58A11/2025/39 Tamil Nadu Nilgiri KUN-3 Manjoor to Greddai road, near 11.2643 76.6583 Earth Slide 19 October 2025 Onikandi",NO_EXACT_POLYGON_MATCH,,
27873,TN/NIL/58A11/2025/40,Tamil Nadu,Nilgiri,KUN-4,"Primary Health Centre, Kundah palam",11.2818,76.65,Earth,Slide,19 October 2025,2025-10-19,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),"27873 TN/NIL/58A11/2025/40 Tamil Nadu Nilgiri KUN-4 Primary Health Centre, Kundah 11.2818 76.65 Earth Slide 19 October 2025 palam",NO_EXACT_POLYGON_MATCH,,
27874,TN/NIL/58A11/2025/41,Tamil Nadu,Nilgiri,KUN-5,"Nagaraj,S/o.Raman house, backside",11.3206,76.6903,Earth,Slide,14 October 2025,2025-10-14,data/raw/events/landslide_report.pdf,705,LANDSLIDE INVENTORY (Field vaidated),"27874 TN/NIL/58A11/2025/41 Tamil Nadu Nilgiri KUN-5 Nagaraj,S/o.Raman house, 11.3206 76.6903 Earth Slide 14 October 2025 backside",EXACT_POLYGON_MATCH,635119,Balacola-1
27875,TN/NIL/58A15/2025/42,Tamil Nadu,Nilgiri,KOT-11,Marvalla road,11.4723,76.8408,Debris,Slide,19 October 2025,2025-10-19,data/raw/events/landslide_report.pdf,706,LANDSLIDE INVENTORY (Field vaidated),27875 TN/NIL/58A15/2025/42 Tamil Nadu Nilgiri KOT-11 Marvalla road 11.4723 76.8408 Debris Slide 19 October 2025,EXACT_POLYGON_MATCH,635100,Nedugula-I
